2199,370142000000000,       0.0004,      -0.0008,      -0.0007,-2267799.4104, 5009331.0718, 3220984.5478, 30.528441627,114.356976890, 26.8149,  492.623,  0.001090,  0.000583,  0.001036,  0.000564,  1.012005,  0.857854,  0.536880,8,26,7,11
2199,370143000000000,       0.0005,      -0.0004,      -0.0009,-2267799.4102, 5009331.0721, 3220984.5476, 30.528441623,114.356976887, 26.8150,  421.939,  0.001345,  0.000719,  0.001278,  0.000696,  1.011911,  0.857745,  0.536877,8,26,7,11
2199,370144000000000,       0.0004,       0.0006,       0.0004,-2267799.4104, 5009331.0731, 3220984.5489, 30.528441629,114.356976884, 26.8165,  999.522,  0.000799,  0.000427,  0.000759,  0.000413,  1.011816,  0.857636,  0.536873,8,26,7,11
2199,370145000000000,      -0.0006,       0.0011,       0.0002,-2267799.4113, 5009331.0737, 3220984.5487, 30.528441624,114.356976891, 26.8172,  433.560,  0.001314,  0.000702,  0.001248,  0.000680,  1.011721,  0.857526,  0.536869,8,26,7,11
2199,370146000000000,      -0.0000,       0.0000,       0.0002,-2267799.4107, 5009331.0726, 3220984.5488, 30.528441630,114.356976890, 26.8162,  334.574,  0.001536,  0.000821,  0.001459,  0.000795,  1.011626,  0.857417,  0.536865,8,26,7,11
2199,370147000000000,       0.0001,      -0.0001,      -0.0004,-2267799.4106, 5009331.0725, 3220984.5481, 30.528441626,114.356976889, 26.8157,  538.722,  0.001168,  0.000624,  0.001109,  0.000604,  1.011532,  0.857307,  0.536862,8,26,7,11
2199,370148000000000,      -0.0004,       0.0007,      -0.0004,-2267799.4111, 5009331.0733, 3220984.5481, 30.528441621,114.356976890, 26.8165,  499.955,  0.001245,  0.000666,  0.001182,  0.000644,  1.011437,  0.857198,  0.536858,8,26,7,11
2199,370149000000000,      -0.0006,      -0.0008,      -0.0001,-2267799.4113, 5009331.0718, 3220984.5484, 30.528441629,114.356976899, 26.8156, 1014.418,  0.000820,  0.000438,  0.000778,  0.000424,  1.011342,  0.857088,  0.536854,8,26,7,11
2199,370150000000000,       0.0003,       0.0002,       0.0010,-2267799.4104, 5009331.0728, 3220984.5495, 30.528441636,114.356976886, 26.8166,  640.664,  0.001080,  0.000577,  0.001025,  0.000558,  1.011247,  0.856978,  0.536851,8,26,7,11
2199,370151000000000,      -0.0006,      -0.0007,      -0.0007,-2267799.4113, 5009331.0719, 3220984.5478, 30.528441625,114.356976898, 26.8153,  623.701,  0.001103,  0.000590,  0.001047,  0.000570,  1.011152,  0.856868,  0.536847,8,26,7,11
2199,370152000000000,       0.0000,      -0.0001,       0.0007,-2267799.4107, 5009331.0724, 3220984.5492, 30.528441634,114.356976890, 26.8162,  808.992,  0.000947,  0.000507,  0.000899,  0.000490,  1.011057,  0.856758,  0.536844,8,26,7,11
2199,370153000000000,      -0.0001,       0.0004,      -0.0001,-2267799.4108, 5009331.0729, 3220984.5484, 30.528441626,114.356976889, 26.8163,  829.217,  0.000952,  0.000509,  0.000903,  0.000492,  1.010962,  0.856648,  0.536840,8,26,7,11
2199,370154000000000,       0.0002,       0.0016,       0.0010,-2267799.4105, 5009331.0741, 3220984.5495, 30.528441629,114.356976881, 26.8177,  351.173,  0.001512,  0.000809,  0.001435,  0.000782,  1.010866,  0.856538,  0.536836,8,26,7,11
2199,370155000000000,       0.0003,       0.0000,      -0.0005,-2267799.4104, 5009331.0726, 3220984.5480, 30.528441625,114.356976887, 26.8156,  533.146,  0.001189,  0.000636,  0.001128,  0.000615,  1.010771,  0.856428,  0.536833,8,26,7,11
2199,370156000000000,      -0.0004,       0.0012,       0.0005,-2267799.4111, 5009331.0737, 3220984.5490, 30.528441626,114.356976888, 26.8173,  478.424,  0.001254,  0.000671,  0.001190,  0.000649,  1.010676,  0.856318,  0.536829,8,26,7,11
2199,370157000000000,       0.0003,      -0.0014,      -0.0009,-2267799.4104, 5009331.0711, 3220984.5476, 30.528441628,114.356976893, 26.8143,  936.070,  0.000875,  0.000468,  0.000830,  0.000452,  1.010581,  0.856208,  0.536826,8,26,7,11
2199,370158000000000,       0.0002,      -0.0019,      -0.0000,-2267799.4106, 5009331.0706, 3220984.5485, 30.528441636,114.356976897, 26.8144,  229.699,  0.001855,  0.000992,  0.001759,  0.000959,  1.010485,  0.856097,  0.536822,8,26,7,11
2199,370159000000000,       0.0001,      -0.0006,      -0.0002,-2267799.4106, 5009331.0719, 3220984.5483, 30.528441630,114.356976892, 26.8154,  878.807,  0.000894,  0.000478,  0.000848,  0.000462,  1.010390,  0.855987,  0.536819,8,26,7,11
2199,370160000000000,      -0.0005,       0.0001,       0.0005,-2267799.4112, 5009331.0726, 3220984.5490, 30.528441630,114.356976894, 26.8165, 1234.640,  0.000687,  0.000367,  0.000651,  0.000355,  1.010294,  0.855876,  0.536815,8,26,7,11
2199,370161000000000,      -0.0000,      -0.0002,       0.0008,-2267799.4107, 5009331.0723, 3220984.5493, 30.528441635,114.356976891, 26.8162,  511.295,  0.001217,  0.000651,  0.001154,  0.000629,  1.010199,  0.855766,  0.536812,8,26,7,11
2199,370162000000000,      -0.0008,       0.0028,       0.0014,-2267799.4115, 5009331.0754, 3220984.5499, 30.528441625,114.356976885, 26.8192,  694.141,  0.001041,  0.000557,  0.000987,  0.000538,  1.010103,  0.855655,  0.536808,8,26,7,11
2199,370163000000000,       0.0004,      -0.0002,       0.0000,-2267799.4103, 5009331.0723, 3220984.5485, 30.528441630,114.356976887, 26.8157,  757.939,  0.000966,  0.000517,  0.000916,  0.000499,  1.010008,  0.855544,  0.536805,8,26,7,11
2199,370164000000000,      -0.0006,       0.0015,       0.0007,-2267799.4113, 5009331.0741, 3220984.5492, 30.528441626,114.356976889, 26.8178,  886.181,  0.000877,  0.000469,  0.000831,  0.000453,  1.009912,  0.855433,  0.536802,8,26,7,11
2199,370165000000000,      -0.0006,       0.0002,       0.0005,-2267799.4114, 5009331.0727, 3220984.5490, 30.528441630,114.356976895, 26.8166,  288.877,  0.001646,  0.000881,  0.001560,  0.000851,  1.009816,  0.855323,  0.536798,8,26,7,11
2199,370166000000000,      -0.0002,       0.0029,       0.0015,-2267799.4109, 5009331.0754, 3220984.5500, 30.528441627,114.356976879, 26.8191,  517.795,  0.001175,  0.000629,  0.001113,  0.000607,  1.009721,  0.855212,  0.536795,8,26,7,11
2199,370167000000000,      -0.0004,       0.0005,       0.0001,-2267799.4111, 5009331.0730, 3220984.5486, 30.528441626,114.356976892, 26.8165,  572.403,  0.001102,  0.000590,  0.001044,  0.000569,  1.009625,  0.855101,  0.536792,8,26,7,11
2199,370168000000000,      -0.0005,       0.0027,       0.0017,-2267799.4112, 5009331.0753, 3220984.5502, 30.528441628,114.356976883, 26.8192,  247.030,  0.001763,  0.000943,  0.001670,  0.000911,  1.009529,  0.854989,  0.536788,8,26,7,11
2199,370169000000000,       0.0004,       0.0002,      -0.0001,-2267799.4103, 5009331.0727, 3220984.5484, 30.528441628,114.356976885, 26.8160,  752.621,  0.000917,  0.000491,  0.000869,  0.000474,  1.009433,  0.854878,  0.536785,8,44,7,11
2199,370170000000000,       0.0000,       0.0010,       0.0003,-2267799.4107, 5009331.0736, 3220984.5488, 30.528441626,114.356976885, 26.8170,  955.002,  0.000787,  0.000422,  0.000746,  0.000407,  1.009337,  0.854767,  0.536782,8,26,7,11
2199,370171000000000,       0.0002,       0.0009,       0.0003,-2267799.4105, 5009331.0735, 3220984.5488, 30.528441627,114.356976884, 26.8168,  957.127,  0.000814,  0.000436,  0.000771,  0.000420,  1.009241,  0.854656,  0.536778,8,26,7,11
2199,370172000000000,       0.0004,       0.0001,      -0.0002,-2267799.4103, 5009331.0726, 3220984.5483, 30.528441627,114.356976886, 26.8158,  835.772,  0.000923,  0.000494,  0.000874,  0.000477,  1.009145,  0.854544,  0.536775,8,26,7,11
2199,370173000000000,      -0.0006,       0.0018,      -0.0001,-2267799.4113, 5009331.0744, 3220984.5484, 30.528441618,114.356976888, 26.8176,  284.840,  0.001663,  0.000890,  0.001575,  0.000859,  1.009049,  0.854433,  0.536772,8,44,7,11
2199,370174000000000,       0.0001,       0.0004,       0.0007,-2267799.4106, 5009331.0730, 3220984.5492, 30.528441632,114.356976887, 26.8167,  616.616,  0.001106,  0.000592,  0.001047,  0.000571,  1.008953,  0.854321,  0.536769,8,26,7,11
2199,370175000000000,       0.0003,      -0.0007,      -0.0005,-2267799.4104, 5009331.0719, 3220984.5480, 30.528441627,114.356976890, 26.8151, 1094.510,  0.000807,  0.000433,  0.000764,  0.000431,  1.016975,  0.857372,  0.546946,8,26,7,10
2199,370176000000000,       0.0003,       0.0006,       0.0003,-2267799.4104, 5009331.0732, 3220984.5488, 30.528441628,114.356976885, 26.8165,  665.766,  0.001071,  0.000574,  0.001014,  0.000572,  1.016883,  0.857265,  0.546944,8,44,7,10
2199,370177000000000,      -0.0012,      -0.0008,      -0.0007,-2267799.4119, 5009331.0718, 3220984.5478, 30.528441624,114.356976904, 26.8155,  484.196,  0.001288,  0.000690,  0.001219,  0.000688,  1.016791,  0.857159,  0.546941,8,44,7,10
2199,370178000000000,      -0.0000,      -0.0011,      -0.0004,-2267799.4108, 5009331.0715, 3220984.5481, 30.528441629,114.356976895, 26.8149,   25.578,  0.001216,  0.000652,  0.001002,  0.000608,  0.884705,  0.723046,  0.509811,8,44,8,10
2199,370179000000000,      -0.0008,       0.0034,       0.0011,-2267799.4115, 5009331.0759, 3220984.5496, 30.528441621,114.356976883, 26.8195,   12.859,  0.001717,  0.000921,  0.001414,  0.000859,  0.884647,  0.722965,  0.509826,8,44,8,10
2199,370180000000000,       0.0002,       0.0006,      -0.0007,-2267799.4105, 5009331.0732, 3220984.5478, 30.528441620,114.356976885, 26.8161,   61.302,  0.001168,  0.000626,  0.000962,  0.000584,  0.884589,  0.722883,  0.509840,8,44,8,10
2199,370181000000000,      -0.0004,      -0.0020,      -0.0009,-2267799.4111, 5009331.0706, 3220984.5476, 30.528441628,114.356976902, 26.8141,  118.688,  0.001218,  0.000652,  0.001003,  0.000586,  0.875356,  0.719348,  0.498785,8,44,8,11
2199,370182000000000,       0.0004,      -0.0010,      -0.0007,-2267799.4103, 5009331.0716, 3220984.5478, 30.528441627,114.356976890, 26.8147,  150.994,  0.001164,  0.000623,  0.000958,  0.000560,  0.875294,  0.719263,  0.498799,8,26,8,11
2199,370183000000000,      -0.0004,      -0.0017,      -0.0003,-2267799.4111, 5009331.0709, 3220984.5482, 30.528441632,114.356976901, 26.8147,  168.933,  0.001791,  0.000959,  0.001474,  0.000862,  0.875232,  0.719178,  0.498812,8,26,8,11
2199,370184000000000,      -0.0007,       0.0001,       0.0001,-2267799.4114, 5009331.0726, 3220984.5486, 30.528441627,114.356976896, 26.8164,   59.909,  0.000954,  0.000511,  0.000785,  0.000459,  0.875169,  0.719093,  0.498826,8,26,8,11
2199,370185000000000,       0.0006,      -0.0008,      -0.0000,-2267799.4102, 5009331.0717, 3220984.5485, 30.528441632,114.356976888, 26.8151,  111.420,  0.000795,  0.000426,  0.000655,  0.000383,  0.875107,  0.719008,  0.498839,8,26,8,11
2199,370186000000000,      -0.0002,      -0.0009,      -0.0003,-2267799.4109, 5009331.0717, 3220984.5482, 30.528441629,114.356976896, 26.8152,  101.460,  0.001104,  0.000592,  0.000909,  0.000532,  0.875045,  0.718923,  0.498853,8,44,8,11
2199,370187000000000,       0.0006,      -0.0017,      -0.0007,-2267799.4101, 5009331.0709, 3220984.5479, 30.528441631,114.356976892, 26.8141,  110.970,  0.001980,  0.001061,  0.001630,  0.000953,  0.874983,  0.718838,  0.498866,8,26,8,11
2199,370188000000000,       0.0006,      -0.0024,      -0.0013,-2267799.4101, 5009331.0702, 3220984.5472, 30.528441629,114.356976894, 26.8133,  135.471,  0.001809,  0.000969,  0.001489,  0.000870,  0.874921,  0.718753,  0.498880,8,26,8,11
2199,370189000000000,       0.0003,      -0.0052,      -0.0018,-2267799.4104, 5009331.0674, 3220984.5467, 30.528441636,114.356976909, 26.8109,   64.347,  0.003518,  0.001886,  0.002895,  0.001693,  0.874859,  0.718667,  0.498894,8,26,8,11
2199,370190000000000,       0.0002,      -0.0032,      -0.0006,-2267799.4105, 5009331.0693, 3220984.5479, 30.528441637,114.356976901, 26.8131,  145.437,  0.002355,  0.001262,  0.001938,  0.001133,  0.874796,  0.718582,  0.498907,8,26,8,11
2199,370191000000000,       0.0002,      -0.0004,       0.0000,-2267799.4105, 5009331.0722, 3220984.5485, 30.528441630,114.356976889, 26.8156,  591.734,  0.001113,  0.000597,  0.000916,  0.000536,  0.874734,  0.718497,  0.498921,8,35,8,11
2199,370192000000000,       0.0002,       0.0014,       0.0007,-2267799.4105, 5009331.0739, 3220984.5492, 30.528441628,114.356976882, 26.8174,  303.551,  0.001543,  0.000827,  0.001270,  0.000743,  0.874672,  0.718412,  0.498935,8,35,8,11
2199,370193000000000,       0.0003,       0.0020,       0.0001,-2267799.4104, 5009331.0745, 3220984.5486, 30.528441621,114.356976879, 26.8175,  199.081,  0.002071,  0.001110,  0.001719,  0.000999,  0.882002,  0.721689,  0.507043,8,35,8,10
2199,370194000000000,       0.0001,       0.0004,       0.0002,-2267799.4106, 5009331.0729, 3220984.5487, 30.528441628,114.356976888, 26.8164,  491.325,  0.001111,  0.000596,  0.000922,  0.000536,  0.881936,  0.721598,  0.507056,8,26,8,10
2199,370195000000000,       0.0002,       0.0025,       0.0005,-2267799.4105, 5009331.0751, 3220984.5490, 30.528441622,114.356976877, 26.8182,  158.813,  0.002288,  0.001227,  0.001899,  0.001103,  0.881869,  0.721508,  0.507070,8,26,8,10
2199,370196000000000,       0.0004,       0.0045,       0.0017,-2267799.4103, 5009331.0770, 3220984.5502, 30.528441624,114.356976866, 26.8202,  111.633,  0.002713,  0.001455,  0.002251,  0.001308,  0.881803,  0.721417,  0.507084,8,26,8,10
2199,370197000000000,      -0.0000,       0.0018,       0.0004,-2267799.4108, 5009331.0744, 3220984.5490, 30.528441624,114.356976882, 26.8177,  125.818,  0.001752,  0.000939,  0.001453,  0.000844,  0.881736,  0.721326,  0.507098,8,35,8,10
2199,370198000000000,       0.0001,      -0.0011,      -0.0006,-2267799.4106, 5009331.0714, 3220984.5479, 30.528441628,114.356976894, 26.8148,   94.691,  0.001839,  0.000986,  0.001525,  0.000886,  0.881670,  0.721235,  0.507111,8,35,8,10
2199,370199000000000,      -0.0006,      -0.0039,      -0.0019,-2267799.4113, 5009331.0687, 3220984.5466, 30.528441628,114.356976912, 26.8122,   54.597,  0.003204,  0.001718,  0.002657,  0.001544,  0.881603,  0.721144,  0.507125,8,26,8,10
2199,370200000000000,      -0.0003,      -0.0009,      -0.0005,-2267799.4110, 5009331.0716, 3220984.5480, 30.528441627,114.356976896, 26.8151,  110.189,  0.001873,  0.001004,  0.001540,  0.000900,  0.874173,  0.717727,  0.499044,8,26,8,11
2199,370201000000000,      -0.0005,      -0.0000,      -0.0004,-2267799.4112, 5009331.0725, 3220984.5481, 30.528441624,114.356976895, 26.8159,  174.216,  0.001313,  0.000704,  0.001080,  0.000631,  0.874110,  0.717642,  0.499058,8,26,8,11
2199,370202000000000,       0.0006,       0.0006,       0.0000,-2267799.4101, 5009331.0731, 3220984.5485, 30.528441627,114.356976881, 26.8162,  108.275,  0.001012,  0.000543,  0.000832,  0.000486,  0.874047,  0.717556,  0.499072,8,26,8,11
2199,370203000000000,      -0.0001,      -0.0011,      -0.0002,-2267799.4108, 5009331.0715, 3220984.5483, 30.528441631,114.356976895, 26.8151,  104.997,  0.001225,  0.000657,  0.001007,  0.000589,  0.873985,  0.717470,  0.499085,8,26,8,11
2199,370204000000000,       0.0005,       0.0015,       0.0007,-2267799.4102, 5009331.0740, 3220984.5492, 30.528441628,114.356976879, 26.8173,  101.657,  0.001058,  0.000568,  0.000870,  0.000509,  0.873922,  0.717384,  0.499099,8,26,8,11
2199,370205000000000,      -0.0008,       0.0033,       0.0018,-2267799.4115, 5009331.0759, 3220984.5503, 30.528441627,114.356976883, 26.8198,  199.865,  0.001116,  0.000599,  0.000917,  0.000536,  0.873860,  0.717298,  0.499113,8,44,8,11
2199,370206000000000,      -0.0002,       0.0029,       0.0009,-2267799.4109, 5009331.0755, 3220984.5494, 30.528441622,114.356976880, 26.8188,  108.869,  0.002097,  0.001125,  0.001723,  0.001008,  0.873797,  0.717212,  0.499127,8,26,8,11
2199,370207000000000,       0.0004,       0.0013,       0.0010,-2267799.4103, 5009331.0738, 3220984.5495, 30.528441631,114.356976881, 26.8174,   98.786,  0.001590,  0.000853,  0.001307,  0.000764,  0.873734,  0.717126,  0.499141,8,44,8,11
2199,370208000000000,       0.0007,       0.0010,      -0.0000,-2267799.4100, 5009331.0735, 3220984.5485, 30.528441625,114.356976879, 26.8165,  100.067,  0.001637,  0.000878,  0.001345,  0.000787,  0.873672,  0.717040,  0.499154,8,44,8,11
2199,370209000000000,      -0.0001,      -0.0001,      -0.0004,-2267799.4108, 5009331.0724, 3220984.5481, 30.528441625,114.356976891, 26.8157,  130.135,  0.000833,  0.000447,  0.000684,  0.000400,  0.873609,  0.716954,  0.499168,8,26,8,11
2199,370210000000000,      -0.0005,      -0.0016,      -0.0009,-2267799.4112, 5009331.0710, 3220984.5476, 30.528441627,114.356976901, 26.8145,   86.044,  0.001752,  0.000940,  0.001439,  0.000842,  0.873546,  0.716868,  0.499182,8,44,8,11
2199,370211000000000,      -0.0001,      -0.0017,      -0.0008,-2267799.4108, 5009331.0709, 3220984.5477, 30.528441629,114.356976898, 26.8143,   84.284,  0.002248,  0.001206,  0.001847,  0.001080,  0.873483,  0.716782,  0.499196,8,44,8,11
2199,370212000000000,      -0.0006,       0.0005,       0.0002,-2267799.4113, 5009331.0730, 3220984.5487, 30.528441626,114.356976893, 26.8167,  109.629,  0.001147,  0.000616,  0.000942,  0.000551,  0.873421,  0.716696,  0.499210,8,44,8,11
2199,370213000000000,       0.0001,       0.0011,       0.0008,-2267799.4106, 5009331.0737, 3220984.5493, 30.528441630,114.356976884, 26.8173,  124.811,  0.001475,  0.000791,  0.001211,  0.000708,  0.873358,  0.716610,  0.499224,8,44,8,11
2199,370214000000000,      -0.0001,      -0.0006,      -0.0003,-2267799.4108, 5009331.0720, 3220984.5482, 30.528441628,114.356976894, 26.8154,  129.396,  0.000992,  0.000532,  0.000814,  0.000476,  0.873295,  0.716523,  0.499238,8,44,8,11
2199,370215000000000,      -0.0000,      -0.0003,      -0.0012,-2267799.4107, 5009331.0722, 3220984.5474, 30.528441620,114.356976892, 26.8151,  137.944,  0.001044,  0.000560,  0.000857,  0.000501,  0.873232,  0.716437,  0.499252,8,44,8,11
2199,370216000000000,       0.0004,       0.0011,       0.0002,-2267799.4103, 5009331.0736, 3220984.5487, 30.528441626,114.356976881, 26.8168,  144.158,  0.001128,  0.000606,  0.000926,  0.000542,  0.873169,  0.716351,  0.499265,8,44,8,11
2199,370217000000000,       0.0004,      -0.0021,      -0.0006,-2267799.4103, 5009331.0704, 3220984.5480, 30.528441633,114.356976895, 26.8139,  115.241,  0.001150,  0.000618,  0.000944,  0.000552,  0.873106,  0.716264,  0.499279,8,44,8,11
2199,370218000000000,       0.0001,      -0.0012,      -0.0011,-2267799.4106, 5009331.0713, 3220984.5474, 30.528441625,114.356976894, 26.8144,   78.642,  0.001394,  0.000748,  0.001145,  0.000669,  0.873043,  0.716178,  0.499293,8,44,8,11
2199,370219000000000,      -0.0005,       0.0003,       0.0011,-2267799.4112, 5009331.0728, 3220984.5496, 30.528441634,114.356976893, 26.8169,  126.199,  0.001409,  0.000757,  0.001157,  0.000677,  0.872980,  0.716091,  0.499307,8,44,8,11
2199,370220000000000,       0.0001,      -0.0014,      -0.0004,-2267799.4106, 5009331.0711, 3220984.5481, 30.528441631,114.356976895, 26.8146,  113.274,  0.001824,  0.000979,  0.001497,  0.000876,  0.872917,  0.716005,  0.499321,8,44,8,11
2199,370221000000000,       0.0005,      -0.0000,      -0.0004,-2267799.4102, 5009331.0725, 3220984.5481, 30.528441626,114.356976886, 26.8156,  234.443,  0.000735,  0.000395,  0.000603,  0.000353,  0.872854,  0.715918,  0.499335,8,26,8,11
2199,370222000000000,       0.0008,       0.0001,      -0.0003,-2267799.4099, 5009331.0726, 3220984.5482, 30.528441627,114.356976882, 26.8156,  220.319,  0.000810,  0.000435,  0.000665,  0.000389,  0.872791,  0.715832,  0.499349,8,26,8,11
2199,370223000000000,       0.0001,       0.0014,      -0.0000,-2267799.4106, 5009331.0739, 3220984.5485, 30.528441622,114.356976883, 26.8170,  172.933,  0.001437,  0.000772,  0.001179,  0.000690,  0.872728,  0.715745,  0.499363,8,44,8,11
2199,370224000000000,       0.0004,       0.0006,      -0.0000,-2267799.4103, 5009331.0731, 3220984.5485, 30.528441626,114.356976883, 26.8163,  198.843,  0.001495,  0.000803,  0.001226,  0.000717,  0.872665,  0.715658,  0.499377,8,44,8,11
2199,370225000000000,       0.0011,       0.0012,      -0.0002,-2267799.4096, 5009331.0737, 3220984.5483, 30.528441623,114.356976874, 26.8164,  205.027,  0.001628,  0.000875,  0.001336,  0.000782,  0.872602,  0.715571,  0.499391,8,26,8,11
2199,370226000000000,      -0.0004,       0.0006,      -0.0006,-2267799.4111, 5009331.0731, 3220984.5479, 30.528441620,114.356976891, 26.8163,  435.476,  0.001025,  0.000551,  0.000841,  0.000492,  0.872539,  0.715485,  0.499405,8,26,8,11
2199,370227000000000,      -0.0004,      -0.0013,      -0.0001,-2267799.4111, 5009331.0712, 3220984.5484, 30.528441632,114.356976900, 26.8151,  279.428,  0.001004,  0.000539,  0.000824,  0.000482,  0.872476,  0.715398,  0.499419,8,26,8,11
2199,370228000000000,      -0.0004,      -0.0001,      -0.0001,-2267799.4111, 5009331.0725, 3220984.5484, 30.528441627,114.356976894, 26.8160,  301.518,  0.000980,  0.000526,  0.000804,  0.000470,  0.872412,  0.715311,  0.499433,8,26,8,11
2199,370229000000000,      -0.0001,      -0.0010,      -0.0010,-2267799.4108, 5009331.0716, 3220984.5475, 30.528441625,114.356976895, 26.8148,  206.911,  0.001632,  0.000877,  0.001339,  0.000783,  0.872349,  0.715224,  0.499447,8,26,8,11
2199,370230000000000,      -0.0002,       0.0013,       0.0011,-2267799.4109, 5009331.0738, 3220984.5496, 30.528441631,114.356976886, 26.8176,  378.938,  0.001092,  0.000587,  0.000895,  0.000524,  0.872286,  0.715137,  0.499462,8,26,8,11
2199,370231000000000,       0.0001,      -0.0008,       0.0002,-2267799.4106, 5009331.0717, 3220984.5487, 30.528441633,114.356976893, 26.8154,  256.530,  0.001302,  0.000699,  0.001067,  0.000624,  0.872223,  0.715050,  0.499476,8,26,8,11
2199,370232000000000,       0.0009,      -0.0004,      -0.0000,-2267799.4098, 5009331.0721, 3220984.5485, 30.528441631,114.356976884, 26.8153,  341.655,  0.001261,  0.000678,  0.001034,  0.000605,  0.872159,  0.714963,  0.499490,8,26,8,11
2199,370233000000000,       0.0002,       0.0004,      -0.0004,-2267799.4105, 5009331.0730, 3220984.5481, 30.528441623,114.356976886, 26.8161,  193.176,  0.001747,  0.000939,  0.001432,  0.000838,  0.872096,  0.714876,  0.499504,8,26,8,11
2199,370234000000000,       0.0001,       0.0020,       0.0007,-2267799.4106, 5009331.0745, 3220984.5492, 30.528441625,114.356976881, 26.8179,  216.027,  0.001494,  0.000803,  0.001225,  0.000717,  0.872033,  0.714789,  0.499518,8,26,8,11
