2259,271738000000000,      -4.4333,     -18.5793,      24.4429,-2267808.9597, 5009323.7931, 3221016.3061,  0.370888
2259,271739000000000,      -4.4357,     -18.5895,      24.4348,-2267808.9620, 5009323.7829, 3221016.2980,  0.365962
2259,271740000000000,      -4.4310,     -18.6068,      24.4155,-2267808.9573, 5009323.7655, 3221016.2787,  0.367545
2259,271741000000000,      -5.1176,     -18.2673,      24.8350,-2267809.6439, 5009324.1050, 3221016.6982,  0.321512
2259,271742000000000,      -5.1226,     -18.2793,      24.8240,-2267809.6489, 5009324.0931, 3221016.6872,  0.320790
2259,271743000000000,      -5.1268,     -18.2473,      24.8556,-2267809.6531, 5009324.1250, 3221016.7188,  0.323383
2259,271744000000000,      -5.1162,     -18.2417,      24.8706,-2267809.6425, 5009324.1306, 3221016.7338,  0.325184
2259,271745000000000,      -5.1279,     -18.2325,      24.8791,-2267809.6542, 5009324.1399, 3221016.7423,  0.326613
2259,271746000000000,      -5.1319,     -18.2447,      24.8955,-2267809.6582, 5009324.1277, 3221016.7587,  0.325559
2259,271747000000000,      -5.1407,     -18.2185,      24.9362,-2267809.6670, 5009324.1539, 3221016.7994,  0.330079
2259,271748000000000,      -5.1506,     -18.2054,      24.9567,-2267809.6769, 5009324.1669, 3221016.8199,  0.332211
2259,271749000000000,      -5.1422,     -18.2083,      24.9685,-2267809.6686, 5009324.1641, 3221016.8317,  0.337518
2259,271750000000000,      -5.1624,     -18.1596,      25.0363,-2267809.6887, 5009324.2128, 3221016.8995,  0.351337
2259,271751000000000,      -5.1611,     -18.1507,      25.0622,-2267809.6874, 5009324.2216, 3221016.9254,  0.354222
2259,271752000000000,      -5.1473,     -18.1601,      25.0568,-2267809.6736, 5009324.2123, 3221016.9201,  0.354675
2259,271753000000000,      -5.1280,     -18.2024,      25.0161,-2267809.6543, 5009324.1700, 3221016.8793,  0.352464
2259,271754000000000,      -5.1331,     -18.1815,      25.0484,-2267809.6594, 5009324.1908, 3221016.9117,  0.354257
2259,271755000000000,      -5.1334,     -18.1716,      25.0498,-2267809.6597, 5009324.2008, 3221016.9130,  0.353723
2259,271756000000000,      -5.1314,     -18.1618,      25.0701,-2267809.6577, 5009324.2106, 3221016.9333,  0.357786
2259,271757000000000,      -5.1344,     -18.1617,      25.0642,-2267809.6607, 5009324.2106, 3221016.9274,  0.357904
2259,271758000000000,      -5.1391,     -18.1435,      25.0904,-2267809.6654, 5009324.2289, 3221016.9536,  0.358844
2259,271759000000000,      -5.1430,     -18.1387,      25.1045,-2267809.6693, 5009324.2336, 3221016.9678,  0.357723
2259,271760000000000,      -5.1532,     -18.1129,      25.1389,-2267809.6795, 5009324.2594, 3221017.0021,  0.357418
2259,271761000000000,      -5.1727,     -18.0786,      25.1606,-2267809.6990, 5009324.2938, 3221017.0238,  0.359671
2259,271762000000000,      -5.1640,     -18.0852,      25.1434,-2267809.6904, 5009324.2871, 3221017.0066,  0.361922
2259,271763000000000,      -5.1717,     -18.0716,      25.1683,-2267809.6980, 5009324.3008, 3221017.0315,  0.364690
2259,271764000000000,      -5.1660,     -18.0549,      25.1912,-2267809.6923, 5009324.3174, 3221017.0544,  0.367992
2259,271765000000000,      -5.1698,     -18.0479,      25.1984,-2267809.6961, 5009324.3245, 3221017.0616,  0.366627
2259,271766000000000,      -5.1810,     -18.0383,      25.2003,-2267809.7073, 5009324.3341, 3221017.0635,  0.361334
2259,271767000000000,      -5.1918,     -18.0144,      25.2379,-2267809.7181, 5009324.3580, 3221017.1011,  0.362577
2259,271768000000000,      -5.1898,     -17.9985,      25.2576,-2267809.7161, 5009324.3739, 3221017.1209,  0.365098
2259,271769000000000,      -5.1933,     -17.9903,      25.2661,-2267809.7197, 5009324.3821, 3221017.1293,  0.368889
2259,271770000000000,      -5.1954,     -17.9764,      25.2779,-2267809.7217, 5009324.3960, 3221017.1411,  0.364288
2259,271771000000000,      -5.1985,     -17.9653,      25.2828,-2267809.7248, 5009324.4071, 3221017.1461,  0.365822
2259,271772000000000,      -5.2024,     -17.9708,      25.2936,-2267809.7287, 5009324.4016, 3221017.1568,  0.369042
2259,271773000000000,      -5.2099,     -17.9518,      25.3094,-2267809.7362, 5009324.4205, 3221017.1726,  0.369526
2259,271774000000000,      -5.2092,     -17.9429,      25.3265,-2267809.7355, 5009324.4295, 3221017.1897,  0.373600
2259,271775000000000,      -5.2130,     -17.9161,      25.3478,-2267809.7393, 5009324.4563, 3221017.2110,  0.373147
2259,271781000000000,      -5.2270,     -17.8450,      25.3641,-2267809.7533, 5009324.5274, 3221017.2273,  0.347401
2259,271782000000000,      -5.2284,     -17.8300,      25.3787,-2267809.7547, 5009324.5424, 3221017.2419,  0.349174
2259,271783000000000,      -5.2274,     -17.8218,      25.3694,-2267809.7537, 5009324.5506, 3221017.2327,  0.344910
2259,271784000000000,      -5.2215,     -17.8122,      25.3772,-2267809.7478, 5009324.5601, 3221017.2404,  0.346314
2259,271785000000000,      -5.2147,     -17.7950,      25.3957,-2267809.7410, 5009324.5773, 3221017.2589,  0.347274
2259,271786000000000,      -5.2194,     -17.7843,      25.4023,-2267809.7457, 5009324.5881, 3221017.2656,  0.347164
2259,271787000000000,      -5.2372,     -17.7542,      25.4048,-2267809.7635, 5009324.6182, 3221017.2680,  0.339689
2259,271788000000000,      -5.2353,     -17.7584,      25.3846,-2267809.7616, 5009324.6139, 3221017.2478,  0.332784
2259,271789000000000,      -5.2304,     -17.7783,      25.3678,-2267809.7567, 5009324.5941, 3221017.2311,  0.332280
2259,271790000000000,      -5.2277,     -17.7830,      25.3725,-2267809.7540, 5009324.5893, 3221017.2357,  0.331693
2259,271791000000000,      -5.2359,     -17.7708,      25.3821,-2267809.7622, 5009324.6016, 3221017.2453,  0.330342
2259,271792000000000,      -5.2352,     -17.7947,      25.3518,-2267809.7615, 5009324.5777, 3221017.2150,  0.325927
2259,271793000000000,      -5.2393,     -17.7996,      25.3472,-2267809.7656, 5009324.5727, 3221017.2104,  0.321693
2259,271794000000000,      -5.2444,     -17.8204,      25.3323,-2267809.7707, 5009324.5519, 3221017.1955,  0.314581
2259,271795000000000,      -5.2414,     -17.8355,      25.3384,-2267809.7677, 5009324.5369, 3221017.2016,  0.317347
2259,271796000000000,      -5.2544,     -17.8295,      25.3528,-2267809.7807, 5009324.5429, 3221017.2161,  0.318548
2259,271797000000000,      -5.2578,     -17.8253,      25.3574,-2267809.7841, 5009324.5471, 3221017.2206,  0.323891
2259,271798000000000,      -5.2595,     -17.8419,      25.3380,-2267809.7858, 5009324.5304, 3221017.2012,  0.323034
2259,271799000000000,      -5.2647,     -17.8097,      25.3980,-2267809.7910, 5009324.5627, 3221017.2612,  0.308641
2259,271800000000000,      -5.2337,     -17.9022,      25.2844,-2267809.7601, 5009324.4702, 3221017.1477,  0.302442
2259,271801000000000,      -5.2279,     -18.0092,      25.1380,-2267809.7543, 5009324.3631, 3221017.0012,  0.349468
2259,271802000000000,      -5.2307,     -18.0267,      25.1132,-2267809.7570, 5009324.3457, 3221016.9764,  0.356304
2259,271807000000000,      -5.2829,     -17.8788,      25.3172,-2267809.8092, 5009324.4935, 3221017.1804,  0.279648
2259,271808000000000,      -5.3090,     -17.7914,      25.4369,-2267809.8353, 5009324.5810, 3221017.3002,  0.308526
2259,271809000000000,      -5.3199,     -17.7442,      25.5062,-2267809.8462, 5009324.6281, 3221017.3694,  0.334829
2259,271810000000000,      -5.3005,     -17.8733,      25.3136,-2267809.8268, 5009324.4991, 3221017.1769,  0.276324
2259,271811000000000,      -5.3061,     -17.9353,      25.2107,-2267809.8324, 5009324.4371, 3221017.0739,  0.284781
2259,271812000000000,      -5.3306,     -17.9101,      25.2412,-2267809.8569, 5009324.4622, 3221017.1044,  0.280330
2259,271813000000000,      -5.3088,     -17.9577,      25.2112,-2267809.8351, 5009324.4147, 3221017.0744,  0.276939
2259,271814000000000,      -5.3076,     -17.9835,      25.1667,-2267809.8339, 5009324.3888, 3221017.0299,  0.273063
2259,271815000000000,      -5.2991,     -18.0137,      25.1519,-2267809.8254, 5009324.3587, 3221017.0151,  0.274975
2259,271816000000000,      -5.2968,     -18.0199,      25.1447,-2267809.8231, 5009324.3524, 3221017.0079,  0.276388
2259,271817000000000,      -5.2907,     -18.0591,      25.0902,-2267809.8170, 5009324.3132, 3221016.9534,  0.280788
2259,271818000000000,      -5.2791,     -18.0879,      25.0581,-2267809.8054, 5009324.2845, 3221016.9214,  0.281318
2259,271819000000000,      -5.2833,     -18.0861,      25.0587,-2267809.8096, 5009324.2863, 3221016.9219,  0.281047
2259,271820000000000,      -5.2909,     -18.0691,      25.0646,-2267809.8172, 5009324.3032, 3221016.9278,  0.276386
2259,271821000000000,      -5.2889,     -18.0623,      25.0640,-2267809.8152, 5009324.3100, 3221016.9272,  0.277377
2259,271822000000000,      -5.2788,     -18.0494,      25.0970,-2267809.8051, 5009324.3230, 3221016.9602,  0.266161
2259,271823000000000,      -5.2846,     -18.0622,      25.0634,-2267809.8109, 5009324.3101, 3221016.9266,  0.265598
2259,271824000000000,      -5.2885,     -18.0599,      25.0698,-2267809.8148, 5009324.3125, 3221016.9331,  0.268733
2259,271825000000000,      -5.3010,     -18.0529,      25.0656,-2267809.8273, 5009324.3195, 3221016.9288,  0.264718
2259,271826000000000,      -5.3055,     -18.0650,      25.0606,-2267809.8318, 5009324.3074, 3221016.9239,  0.262333
2259,271827000000000,      -5.2970,     -18.0784,      25.0694,-2267809.8233, 5009324.2940, 3221016.9326,  0.256006
2259,271828000000000,      -5.2914,     -18.0910,      25.0602,-2267809.8177, 5009324.2813, 3221016.9234,  0.248021
2259,271829000000000,      -5.2831,     -18.1000,      25.0698,-2267809.8094, 5009324.2723, 3221016.9330,  0.243939
2259,271830000000000,      -5.2736,     -18.1112,      25.0604,-2267809.7999, 5009324.2612, 3221016.9236,  0.239300
